ID,Title,Runtime,Rating,Votes,MPAA,ReleaseDate,Year,Month,Day,Budget,Opening Weekend,Cumulative Gross,IsDc,IsMarvel,Cast1,Cast2,Cast3,Cast4,Cast5,Director1,Director2,Director3,Director4,Director5,Producer1,Producer2,Producer3,Producer4,Producer5,Company1,Company2,Company3,Company4,Company5
49807,Stupor Duck,7,7.4,483,Approved,7/7/1956 0:00,1956,7,7,,,,,,Mel Blanc,Daws Butler,,,,Robert McKimson,,,,,Edward Selzer,,,,,Warner Bros.,,,,
365808,Tie chao ren,84,4.5,319,,1/1/1974 0:00,1974,1,1,,,,,,Lin Lin Li,Paul Chun,Stephan Yip,Godfrey Ho,Hiroshi Ikaida,Ting Hung Kuo,Koichi Takano,,,,Cheh Chang,Kuei-Wu Li,,,,Chin Hua Motion Picture Company,,,,
59672,Samson and the Mighty Challenge,100,3.7,195,,11/12/1964 0:00,1964,11,12,,,340410,,,Sergio Ciani,Howard Ross,Nadir Moretti,Yann Larvor,Luciano Marin,Giorgio Capitani,,,,,Giorgio Cristallini,,,,,Films Régent,PE Films,Senior Cinematografica,,
1740075,AppleBox,20,8.3,24,,4/16/2011 0:00,2011,4,16,,,,,,James Madio,Ron Livingston,Rick Gomez,Frank John Hughes,A.J. Buckley,Rick Page,,,,,A.J. Buckley,Jason K. Corey,Nicole DeFrancesco,Joshua Gomez,Rick Gomez,Brevity Entertainment,MadJam Productions,Trackster Entertainment,16:9 Productions,Firefly Film & Video
85392,"It's All Right, My Friend",119,3.6,30,,4/15/1983 0:00,1983,4,15,,,,,,Peter Fonda,Leona Hirota,Kumi Aochi,Jiro Dan,Chosei Funahara,Ryû Murakami,,,,,Kiichi Ichikawa,Hidenori Taga,,,,Kitty Films,Toho Company,,,
67707,Santo vs. la hija de Frankestein,97,6,176,TV-14,8/10/1972 0:00,1972,8,10,,,,,,Santo,Gina Romand,Anel,Roberto Cañedo,Carlos Agostí,Miguel M. Delgado,,,,,Guillermo Calderón,Santo,,,,Cinematográfica Calderón S.A.,,,,
402331,Kumander Bawang,105,7.7,52,,9/29/1988 0:00,1988,9,29,,,,,,Herbert Bautista,Mat Ranillo III,Matet De Leon,Mia Pratts,Timmy Cruz,Ramje,,,,,Marilyn Tavora Consorte,Vic del Rosario Jr.,Ramon Salvador,,,Viva Films,,,,
35323,Showdown,8,7,465,Approved,10/16/1942 0:00,1942,10,16,,,,,,Joan Alexander,Jackson Beck,Bud Collyer,Jack Mercer,Julian Noa,Izzy Sparber,,,,,Sam Buchwald,Dan Gordon,Seymour Kneitel,Izzy Sparber,,Famous Studios,,,,
4866394,The Ace,16,1.9,17,,10/29/2016 0:00,2016,10,29,,,,,,Matthew McKelligon,Mack Miles,Charlotte Evelyn Williams,Zachary Roozen,Caroline Bielskis,Guillermo Ortiz Pichardo,,,,,Marc Cartwright,Jenna Cavelle,Ryan Christensen,David R. Liu,John Ira Palmer,Bristlecone Media,Glass Cabin Films,Her Pictures,USC Media Institute for Social Change,
9207268,Ultra-Girl,13,7.1,7,,11/1/2018 0:00,2018,11,1,,,,,,Roberto Lombardi,Lindsey Bean,Edward Kasper,Laura Van Yck,Mario Rios,Chris R. Notarile,,,,,Roberto Lombardi,Chris R. Notarile,,,,Blinky Productions,,,,
1037124,The Photon Effect,102,4.6,66,Not Rated,6/11/2010 0:00,2010,6,11,,,,,,Dan Poole,Derek Minter,Brian Razzino,Ariana Almajan,Alex Baker,Dan Poole,,,,,Douglas S. Adams,Dan Poole,,,,Alpha Dog Productions,,,,
2070853,Wonder Women! The Untold Story of American Superheroines,79,7.5,165,Not Rated,3/10/2012 0:00,2012,3,10,,,,,,Lynda Carter,Jane Espenson,Kathleen Hanna,L.S. Kim,Shelby Knox,Kristy Guevara-Flanagan,,,,,Kelcey Edwards,Erin Prather Stafford,,,,Vaquera Films,,,,
9748216,A Moving Read,26,,,,6/16/2019 0:00,2019,6,16,,,,,,Coralina Cataldi-Tassoni,Bruno Tramice,Ettore Nigro,Lauren Baino,Papyrus,Mariano Baino,,,,,Mariano Baino,Coralina Cataldi-Tassoni,Fulvio Davide Ricca,,,Astrid's Saints,,,,
1483347,Cicak-Man 2: Planet Hitam,,3.8,82,,12/11/2008 0:00,2008,12,11,,,,,,Saiful Apek,Fasha Sandha,Aznil Hj Nawawi,Tamara Blezinski,Adlin Aman Ramlee,Yusry Abd Halim,,,,,Norman Abdul Halim,,,,,KRU Studios,,,,
34913,Japoteurs,9,6.5,538,Approved,9/18/1942 0:00,1942,9,18,,,,,,Joan Alexander,Jackson Beck,Bud Collyer,Jack Mercer,Sam Parker,Seymour Kneitel,,,,,Sam Buchwald,Dan Gordon,Seymour Kneitel,Izzy Sparber,,Famous Studios,,,,
6416304,Spider-Man: Balance Act,54,6.2,22,,5/21/2016 0:00,2016,5,21,,,,,,Mark Ricci,Cheryl De Luca,Markel McKee,Alex Lieu,Ray Ulbikas,Cameron Dodd,Mark Ricci,,,,Cameron Dodd,Mark Ricci,,,,Six Side Studios,,,,
36402,Super-Rabbit,8,7.5,692,,4/3/1943 0:00,1943,4,3,,,,,,Mel Blanc,Tedd Pierce,Kent Rogers,,,Chuck Jones,,,,,Leon Schlesinger,,,,,Leon Schlesinger Studios,,,,
3837236,Lapwing,14,9,5,,5/7/2015 0:00,2015,5,7,1000000,,,,,Sash Nixon,Aimee Cooper,Paul Mitchell,Jeremy Mayall,Bailee Foulds,Joe Hitchcock,,,,,Joe Hitchcock,Fiona Jackson,,,,Jackson Hitchcock,Pikelet Cinema,,,
764642,Girl with Gun,14,6.6,46,,1/19/2006 0:00,2006,1,19,32114,,,,,Tracy O'Connor,Michelle Gunn,Erick Holloway,Michelle Lee,Matteo Ribaudo,Russ Emanuel,,,,,Russ Emanuel,Emile Haris,Kevin Kung,Phil Miller,Lisa O'Dell,Russem Productions,,,,
5174926,Jealous Gods,105,8.2,21,,6/8/2017 0:00,2017,6,8,,,,,,Michelle Belmont,Robert Stokes,Parker Fowler,Ryan Potter,Roy Ballard,Ari Bach,,,,,Ari Bach,Robert Dassanowsky,Miranda Frick,Darrell House,Chris Courtney Martin,Konx Om Pax,Belvedere Film,,,
10551308,Fulmini e Saette,6,,,,6/21/2019 0:00,2019,6,21,,,,,,Carolina Crescentini,Mario Sgueglia,,,,Daniele Lince,,,,,Francesca Antoniutti,Elena Beatrice,Anna Lazzeri,,,OffiCine,,,,
70060,Man with the Golden Winchester,86,4.1,16,,12/30/1973 0:00,1973,12,30,,,382832,,,Alberto Dell'Acqua,William Berger,Fernando Sancho,Elisa Ramírez,Franco Fantasia,Gianfranco Baldanello,,,,,Miguel Ángel Gil,Giovanni Vari,,,,Films Triunfo S.A.,International Art Films,,,
1663340,Hop Step Jump!,82,4.7,7,,11/14/2009 0:00,2009,11,14,,,,,,Saori Andô,Jiro Dan,Yukiko Hachisuka,Hana Haruna,Susumu Nihashi,Takao Nakano,,,,,Zuihô Hayashi,Seiji Namba,Hideaki Nishiyama,Takashi Shiotsuki,Akira Takatsudo,Total Media Corporation,,,,
1215056,Fly Me to the Moon,,5.6,16,,1/4/1988 0:00,1988,1,4,,,,,,Tito Sotto,Vic Sotto,Joey de Leon,Lotlot De Leon,Richard Gomez,Mike Relon Makiling,,,,,Tony Fajardo,Lily Y. Monteverde,,,,Regal Films,,,,
846671,Batman Legends,4,5.9,256,,4/10/2006 0:00,2006,4,10,5000,,,,,Jimmy Alioto,Scott Cranford,Kim Hunt,Rusty Locke,Paul Molnar,Aaron Schoenke,,,,,Sean Schoenke,,,,,Bat in the Sun Productions,,,,
208423,Santo vs. las lobas,85,6.4,94,PG,5/13/1976 0:00,1976,5,13,,,,,,Santo,Rodolfo de Anda,Gloria Mayo,Jorge Russek,Nubia Martí,Rubén Galindo,Jaime Jiménez Pons,,,,Jaime Jiménez Pons,,,,,Producciones Jiménez Pons Hermanos,,,,
140531,Hercules and the Black Pirates,93,4.6,73,Not Rated,1/25/1964 0:00,1964,1,25,,,,,,Sergio Ciani,Rosalba Neri,Piero Lulli,Andrea Aureli,Enzo Maggio,Luigi Capuano,,,,,Fortunato Misiano,,,,,Romana Film,,,,
3181178,Behind the Mask: The Batman Dead End Story,98,7.2,104,Unrated,7/10/2015 0:00,2015,7,10,,,,,,Neal Adams,Clark Bartram,Kurt Carley,Sean Clark,Joseph Collora,Eric Dow,,,,,Sandy Collora,Eric Dow,Paul Nyfenger,Spencer Pepe,Gregory Ramoundos,Montauk Films,,,,
1470719,Wapakman,100,5.2,60,,12/25/2009 0:00,2009,12,25,,,,,,Manny Pacquiao,Angelique Velez,Arvin Sadsad,Barbie Forteza,Benjie Paras,Topel Lee,,,,,Butch Ibañez,Osh Medina,Ronald Stephen Monteverde,Wilson Tieng,,Solar Entertainment,MP Promotions,Reality Entertainment,,
1663675,Super Hero Party Clown,84,6.8,35,Not Rated,9/25/2012 0:00,2012,9,25,,,,,,Randy J. Blair,Zach Sutherland,Shelby Barnes,Adam Sessa,Cynthia Abrams,Jeremy M. Inman,,,,,Corey Bridges,Barnaby Dallas,Fred Guess,Joel H. Hinojosa,James Jeffrey,Spartan Film Studios,Two Bros. Productions,,,
8253030,Flying Guy,,,,,5/29/2019 0:00,2019,5,29,,,,,,Emmanuel Buriez,Victoria Stambaugh,Emilie Ascensao,Mikaël Picard,Madelen Softeland,Emmanuel Buriez,,,,,Emmanuel Buriez,,,,,Manellange,,,,
77479,The Return of the Bionic Boy,95,4,43,,10/5/1979 0:00,1979,10,5,,,,,,Johnson Yap,Marrie Lee,Ken Metcalfe,Joseph Zucchero,Alex Pecate,Bobby A. Suarez,,,,,Bobby A. Suarez,Gene S. Suarez,,,,BAS Film Productions Inc.,,,,
422617,Lastikman,,5.1,37,,12/25/2004 0:00,2004,12,25,,,,,,Mark Bautista,Sarah Geronimo,Cherie Gil,John Estrada,Danilo Barrios,Mac Alejandre,Regiben Romana,,,,Brenda M. Bayhon,Vicente G. del Rosario III,Vic del Rosario Jr.,Veronique del Rosario-Corpus,Hermie Go,Viva Films,,,,
391147,Fantastic Man,,6,21,,12/25/2003 0:00,2003,12,25,30000000,,,,,Vic Sotto,Ara Mina,Michael V.,Leo Martinez,Nanette Inventor,Tony Y. Reyes,,,,,Orly Ilacad,Ruth Racela,Vic Sotto,,,OctoArts Films,M-Zet Productions,,,
416781,Goldwing,71,6.4,44,,1/5/1978 0:00,1978,1,5,,,,,,Jehan Agrama,John Apicella,Robert Chamberlain,Gina Freidlander,Diana Gibson,Cheong-gi Kim,,,,,Ahmed Agrama,Frank Agrama,Tae-gyu Jeong,Robert Kronenberg,Henry Park,Sejong Cultural Production,Seoul Donghwa,,,
1291119,Superior Ultraman 8 Brothers,,6.4,111,,9/13/2008 0:00,2008,9,13,,,,,,Hiroshi Nagano,Takeshi Tsuruno,Takeshi Yoshioka,Shunji Igarashi,Susumu Kurobe,Takeshi Yagi,,,,,Kiyoshi Suzuki,,,,,Tsuburaya Productions,Bandai,Bandai Visual Company,Banpresto,Chubu-nippon Broadcasting Company
153889,Wolf! Wolf!,6,5.5,150,,6/22/1944 0:00,1944,6,22,,,,,,Tom Morrison,,,,,Mannie Davis,,,,,Paul Terry,,,,,Terrytoons,,,,
62677,How to Kill 400 Duponts,96,6,102,,10/1/1967 0:00,1967,10,1,,,,,,Johnny Dorelli,Margaret Lee,Alfred Adam,Jean-Pierre Zola,Rossella Como,Steno,,,,,Jacques-Henri Juillet,Daniele Micheletti,Anis Nohra,,,Inter Jet Film,Mega Film,,,
377438,Bagwis,,7.6,9,,9/29/1989 0:00,1989,9,29,,,,,,Chuck Perez,Lani Lobangco,Panchito,Smokey Manaloto,Alicia Alonzo,Jett C. Espiritu,,,,,Wilson Tieng,,,,,Solar Films,,,,
5727514,Spider-Man: Vengeance,58,5.9,37,,5/22/2016 0:00,2016,5,22,,,,,,Mark Ricci,Kaleb Carmichael,Sydney Hall,Greg Campbell,Cole Hislop,Cameron Dodd,,,,,Cameron Dodd,,,,,Six Side Studios,,,,
5547898,Nelson Bixby Takes on the Whole Wide World,12,,,,8/11/2016 0:00,2016,8,11,,,,,,Cole Keriazakos,Emiliano Torres,Madeline Core,Angelo Ray,Brandon Salgado Telis,Francisco Lorite,,,,,Deborah Del Prete,Francisco Lorite,Annet McCroskey,Freddy Rodríguez,Daryn Simons,Cohesive Entertainment Group,Top Rebel Productions,,,
274763,Robbery of the Mummies of Guanajuato,86,5.2,33,,8/3/1972 0:00,1972,8,3,,,,,,Mil Máscaras,Blue Angel,Julio César Agrasánchez,El Rayo de Jalisco,Mabel Luna,Tito Novaro,,,,,Rogelio Agrasánchez,,,,,Producciones Fílmicas Agrasánchez S.A.,Tikal Internacional,,,
34556,The Bulleteers,8,7.1,628,Not Rated::(DVD Rating),3/26/1942 0:00,1942,3,26,,,,,,Joan Alexander,Jackson Beck,Bud Collyer,Julian Noa,,Dave Fleischer,Orestes Calpini,,,,Max Fleischer,,,,,Fleischer Studios,,,,
4321248,The Avenging Spider-Man,48,5.4,42,Not Rated,5/17/2015 0:00,2015,5,17,,,,,,Kosta Stylianou,Greg Campbell,Hussein Mohammed,Alyssa McGarrity,Adam Mcilmoyle,Cameron Dodd,,,,,Cameron Dodd,,,,,Six Side Studios,,,,
3468802,Hank Is Evil: The Movie,76,8.2,8,,10/5/2014 0:00,2014,10,5,20000,,,,,John Babatsikos,Thomas J. Bellezza,Erin Conroy,Les Degen,Anthony DiDomenico,Joe Pontillo,,,,,Joseph Pontillo,,,,,Wrecked Films,,,,
35524,Volcano,8,7.2,535,Approved,7/10/1942 0:00,1942,7,10,,,,,,Joan Alexander,Jackson Beck,Bud Collyer,Julian Noa,,Dave Fleischer,Willard Bowsky,,,,Max Fleischer,,,,,Fleischer Studios,,,,
34515,Billion Dollar Limited,9,7.1,665,Passed::(National Board of Review),1/9/1942 0:00,1942,1,9,,,,,,Joan Alexander,Jackson Beck,Bud Collyer,Julian Noa,,Dave Fleischer,,,,,Max Fleischer,,,,,Fleischer Studios,,,,
3959438,Captain America vs. The Mutant,3,4.2,8,,9/29/1964 0:00,1964,9,29,,,,,,Randal Kleiser,Bob Burns,,,,Donald F. Glut,,,,,Donald F. Glut,,,,,University of Southern California,,,,
150455,'Eliza on the Ice',7,5.3,30,,6/16/1944 0:00,1944,6,16,,,,,,Tom Morrison,,,,,Connie Rasinski,,,,,Paul Terry,,,,,Terrytoons,,,,
369200,AFI's 100 Years... 100 Heroes & Villains,,7.2,219,TV-14,6/3/2003 0:00,2003,6,3,,,,,,Kathy Bates,Anthony Hopkins,Hayden Christensen,Glenn Close,Wes Craven,Gary Smith,Dann Netter,,,,Melinda Cote,Bob Gazzale,Dann Netter,Frederick S. Pierce,Jason Schoenagle,American Film Institute,SFM Entertainment,The Gary Smith Company,,
1337650,Know Thy Enemy,86,3.3,225,R,5/22/2009 0:00,2009,5,22,250000,,,,,Sheaun McKinney,Marlon Taylor,Jeremy Mitchell,Bechir Sylvain,Susie Abromeit,Lee Cipolla,,,,,Lee Cipolla,Justin Marx,Ed McNamara,Jeremy Mitchell,,Future Films,,,,
379968,Rubberman,,5.8,6,,12/25/1996 0:00,1996,12,25,,,,,,Michael V.,Beth Tamayo,Gloria Romero,Dick Israel,Roy Alvarez,Edgardo Vinarao,,,,,Kess Burias,Art R. Ilacad,Orly Ilacad,,,Cinemax Studios,OctoArts Films,,,
2950250,Batman Beyond: Zero,5,4.9,17,,7/27/2012 0:00,2012,7,27,1000,,,,,Kevin Gilmartin,Mark Macaluso,Paul Mandala,Jonathan Marsh,Paul Naum,Peter Macaluso,,,,,Mark Macaluso,Peter Macaluso,Andrew Saunders,,,Macarony Productions,,,,
3959414,Batman and Robin,3,6,23,,9/29/1964 0:00,1964,9,29,,,,,,Donald F. Glut,Larry Ivie,Jerry Blum,Sherry Folster,Tom Folster,Donald F. Glut,,,,,Donald F. Glut,,,,,University of Southern California,,,,
2121277,Dr. Professor's Thesis of Evil,25,7.5,58,TV-G,9/18/2011 0:00,2011,9,18,100000,,,,,Pentti Korhonen,Brad Cartner,Heikki Salo,Corbett Redford,Heikki Timonen,Jukka Vidgren,,,,,Jukka Vidgren,,,,,Mutant Koala Pictures,,,,
482364,Kamen Rider Ryuki: Episode Final,78,5.8,75,,8/17/2002 0:00,2002,8,17,,,,,,Takamasa Suga,Satoshi Matsuda,Ayano Sugiyama,Kenzaburou Kikuchi,Ryôhei Odai,Ryuta Tasaki,,,,,Shinichirô Shirakura,,,,,Toei Company,,,,
10461340,The Worst Batman Fanfilm Ever... Period,3,,,,1/6/2016 0:00,2016,1,6,,,,,,Hermann The Refridgerator,Not Exactly,Anton Yevtikhov,Askold Tutylopydirskiy,Nikolay Yeriomin,Nikolay Yeriomin,,,,,Nikolay Yeriomin,,,,,PP Studio,,,,
1667826,Champion Road: Arena,120,4.4,36,R,6/28/2010 0:00,2010,6,28,150000,,,,,Balogun Abagunde,Jerome Ro Brooks,Tanya Bussey,Harley Castro,Willie D. Davis IV,R.L. Scott,,,,,Jason Mignot,Shaun Mixon,R.L. Scott,Monyque Thompson Scott,Noree Victoria,Shadow Motion Pictures,,,,
392276,Kilink: Strip and Kill,93,6.8,87,,9/29/1967 0:00,1967,9,29,,,,,,Yildirim Gencer,Suzan Avci,Reha Yurdakul,Devlet Devrim,Cahit Irgat,Yilmaz Atadeniz,,,,,Yilmaz Atadeniz,Seref Gür,,,,Atadeniz Film,Gür Film,,,
7018506,Static: Dawn of the Meta-Breed,30,,,,7/12/2019 0:00,2019,7,12,2000,,,,,Curtis K Case,Billie J Bradford,Mike Voutsinos,Juliana Provatakis,Jordan Eugene Lane,Nate Lyles,,,,,Jordan Eugene Lane,Nate Lyles,Daniela Provatakis,,,A NaturNaL Project,Ce La V Productions,,,
